Date,Open,High,Low,Close,Adj Close,Volume
2022-04-20,198.179993,199.500000,196.009995,196.339996,193.420151,2622900
2022-04-21,197.960007,200.589996,195.460007,195.940002,193.026108,2418200
2022-04-22,194.600006,194.619995,190.350006,190.630005,187.795059,3040800
2022-04-25,190.330002,191.899994,187.330002,191.820007,188.967377,2397500
2022-04-26,189.509995,190.860001,187.570007,187.669998,184.879105,2849000
2022-04-27,186.440002,188.779999,185.759995,186.350006,183.578720,3053500
2022-04-28,187.779999,190.669998,185.250000,189.919998,187.095627,3424500
2022-04-29,200.190002,201.990005,192.869995,193.509995,190.632248,7248500
2022-05-02,194.490005,200.919998,191.929993,196.869995,193.942261,7099600
2022-05-03,196.320007,198.350006,195.250000,197.039993,194.109741,5359800
2022-05-04,197.490005,206.399994,197.350006,205.850006,202.788727,5483700
2022-05-05,203.699997,204.669998,196.470001,197.869995,194.927399,5759000
2022-05-06,197.279999,197.419998,193.160004,195.429993,192.523682,3624800
2022-05-09,195.110001,195.800003,192.360001,193.960007,191.075562,3781400
2022-05-10,196.279999,197.240005,192.220001,194.770004,191.873505,4767500
2022-05-11,194.830002,196.860001,191.419998,192.020004,189.164398,3283900
2022-05-12,190.979996,194.750000,188.690002,192.919998,191.025940,3990300
2022-05-13,193.410004,194.949997,190.929993,193.529999,191.629959,3237400
2022-05-16,193.600006,195.289993,192.330002,193.960007,192.055740,2624200
2022-05-17,195.970001,200.050003,195.800003,199.059998,197.105667,2723900
2022-05-18,197.759995,198.690002,193.250000,193.869995,191.966614,3185900
2022-05-19,192.029999,195.210007,188.119995,192.649994,190.758591,3126200
2022-05-20,193.529999,194.210007,185.779999,189.750000,187.887070,3884100
2022-05-23,191.910004,192.179993,188.500000,189.580002,187.718750,3726000
2022-05-24,189.309998,190.759995,184.889999,189.960007,188.095001,2842400
2022-05-25,189.119995,191.169998,186.699997,190.440002,188.570297,2512000
2022-05-26,191.279999,194.179993,191.190002,193.100006,191.204178,2238600
2022-05-27,194.990005,196.389999,194.039993,196.350006,194.422272,2246400
2022-05-31,193.559998,195.389999,191.570007,193.619995,191.719055,3503400
2022-06-01,194.500000,194.720001,190.389999,191.910004,190.025864,2361300
2022-06-02,193.789993,197.199997,192.059998,197.039993,195.105484,2510600
2022-06-03,195.350006,196.169998,193.610001,194.820007,192.907303,2254900
2022-06-06,196.589996,196.970001,194.490005,195.190002,193.273666,1586200
2022-06-07,193.630005,197.990005,192.149994,197.619995,195.679794,2130100
2022-06-08,196.639999,196.880005,193.619995,194.520004,192.610245,1688800
2022-06-09,193.240005,195.580002,191.850006,192.009995,190.124878,1674800
2022-06-10,188.320007,188.690002,186.210007,186.279999,184.451141,2878700
2022-06-13,182.360001,186.119995,182.330002,184.419998,182.609406,4764300
2022-06-14,185.139999,187.020004,182.440002,183.279999,181.480591,3452500
2022-06-15,184.419998,187.279999,182.779999,184.970001,183.154007,2979200
2022-06-16,181.850006,182.399994,179.039993,179.880005,178.113983,4428200
2022-06-17,179.399994,182.369995,178.190002,179.699997,177.935730,5633600
2022-06-21,181.750000,181.910004,179.410004,180.509995,178.737778,2935500
2022-06-22,178.460007,179.770004,176.169998,177.729996,175.985077,2906700
2022-06-23,177.229996,178.610001,172.919998,174.570007,172.856110,3333400
2022-06-24,176.490005,180.139999,175.699997,180.020004,178.252609,4155300
2022-06-27,180.990005,181.139999,177.399994,178.289993,176.539566,2600700
2022-06-28,179.470001,181.460007,175.750000,175.949997,174.222549,3181100
2022-06-29,176.050003,176.479996,171.410004,173.199997,171.499557,2428300
2022-06-30,171.259995,174.419998,170.179993,173.809998,172.103561,2872200
2022-07-01,173.649994,175.369995,171.570007,175.110001,173.390808,1973100
2022-07-05,173.729996,173.729996,168.960007,172.089996,170.400436,3345600
2022-07-06,172.770004,174.250000,171.080002,173.210007,171.509460,2201900
2022-07-07,174.210007,174.210007,171.259995,173.789993,172.083740,2756700
2022-07-08,173.889999,174.330002,171.520004,173.339996,171.638168,1614800
2022-07-11,175.009995,175.050003,172.089996,172.839996,171.143082,3224200
2022-07-12,171.720001,176.820007,171.720001,173.610001,171.905533,2757600
2022-07-13,170.779999,172.330002,169.869995,170.869995,169.192429,1997100
2022-07-14,168.720001,169.779999,167.350006,169.509995,167.845764,1824200
2022-07-15,171.029999,172.949997,170.130005,172.800003,171.103485,2188500
2022-07-18,173.139999,174.229996,170.529999,170.949997,169.271652,1657000
2022-07-19,172.919998,177.690002,172.789993,177.229996,175.489990,2455400
2022-07-20,176.809998,178.639999,176.179993,178.259995,176.509872,1648800
2022-07-21,178.259995,180.229996,177.110001,180.029999,178.262497,1853700
2022-07-22,180.500000,182.889999,180.199997,181.470001,179.688370,2327100
2022-07-25,181.770004,182.440002,180.360001,181.259995,179.480423,1941200
2022-07-26,181.649994,183.529999,180.410004,181.419998,179.638855,2324100
2022-07-27,180.350006,185.020004,179.550003,183.660004,181.856857,3506100
2022-07-28,189.110001,191.479996,186.880005,190.440002,188.570297,3653900
2022-07-29,190.479996,193.130005,188.860001,192.460007,190.570465,2907400
2022-08-01,191.410004,193.160004,190.899994,191.990005,190.105087,2333300
2022-08-02,191.130005,191.350006,188.660004,189.119995,187.263260,3335500
2022-08-03,189.360001,191.910004,187.800003,191.500000,189.619873,2535100
2022-08-04,191.130005,192.820007,190.440002,192.440002,190.550659,1701200
2022-08-05,191.570007,192.850006,190.279999,192.270004,190.382339,1848700
2022-08-08,194.190002,195.460007,193.089996,193.970001,192.065643,2077700
2022-08-09,194.570007,194.910004,193.399994,194.089996,192.184448,2281600
2022-08-10,196.940002,198.320007,196.369995,197.229996,195.293625,2639600
2022-08-11,197.000000,199.619995,197.000000,198.509995,197.542618,2392700
2022-08-12,199.330002,200.979996,198.240005,200.869995,199.891113,2257800
2022-08-15,200.630005,202.699997,199.440002,202.250000,201.264389,2307900
2022-08-16,200.419998,204.259995,200.059998,203.669998,202.677475,1661200
2022-08-17,201.809998,203.970001,201.250000,202.779999,201.791809,1661200
2022-08-18,202.509995,204.000000,202.380005,203.720001,202.727234,1509200
2022-08-19,202.619995,202.820007,200.860001,201.559998,200.577759,2040700
2022-08-22,199.580002,199.669998,197.330002,197.839996,196.875885,2588000
2022-08-23,198.360001,198.830002,197.139999,197.550003,196.587296,1607600
2022-08-24,196.740005,198.529999,196.320007,197.789993,196.826126,1351800
2022-08-25,199.220001,200.500000,197.919998,200.429993,199.453247,1631500
2022-08-26,199.240005,200.440002,192.940002,193.059998,192.119171,2837000
2022-08-29,192.779999,193.899994,191.199997,192.419998,191.482300,2095700
2022-08-30,191.960007,193.039993,189.289993,190.699997,189.770676,2224000
2022-08-31,192.570007,192.660004,189.009995,189.350006,188.427261,2629300
2022-09-01,189.149994,191.139999,188.539993,190.729996,189.800522,2242600
2022-09-02,193.089996,193.429993,186.229996,186.889999,185.979248,2748400
2022-09-06,187.110001,188.429993,184.360001,185.600006,184.695541,2548900
2022-09-07,185.899994,189.759995,185.830002,189.089996,188.168518,2344300
2022-09-08,188.339996,188.339996,184.440002,187.820007,186.904724,3506500
2022-09-09,189.110001,192.009995,188.809998,191.690002,190.755859,2909900
2022-09-12,193.199997,193.669998,191.380005,192.029999,191.094193,2766700
2022-09-13,188.509995,190.039993,184.619995,184.979996,184.078552,4858500
2022-09-14,185.250000,185.250000,178.190002,179.970001,179.092972,4949900
2022-09-15,179.139999,179.990005,176.199997,176.860001,175.998123,3452100
2022-09-16,173.559998,177.639999,172.520004,177.350006,176.485748,6417900
2022-09-19,176.000000,179.070007,175.740005,178.630005,177.759506,2416200
2022-09-20,177.039993,177.550003,175.070007,177.009995,176.147385,2478800
2022-09-21,177.910004,179.630005,174.289993,174.300003,173.450607,2505400
2022-09-22,173.539993,174.750000,172.020004,173.250000,172.405716,2229900
2022-09-23,172.779999,174.300003,169.919998,171.380005,170.544830,3202300
2022-09-26,171.529999,172.330002,168.860001,170.070007,169.241226,3271600
2022-09-27,170.860001,172.460007,168.380005,170.070007,169.241226,2692400
2022-09-28,171.860001,174.759995,170.429993,173.830002,172.982895,3077800
2022-09-29,173.360001,173.360001,168.110001,170.070007,169.241226,3117000
2022-09-30,170.100006,171.199997,166.630005,166.970001,166.156326,3810300
2022-10-03,170.070007,174.380005,169.080002,173.039993,172.196732,3379000
2022-10-04,174.899994,178.410004,174.830002,178.190002,177.321640,3691300
2022-10-05,176.619995,179.770004,175.009995,177.809998,176.943497,2940200
2022-10-06,176.289993,177.690002,173.860001,175.039993,174.186981,2599200
2022-10-07,173.589996,174.160004,170.369995,171.410004,170.574692,2961600
2022-10-10,172.809998,173.800003,170.119995,171.889999,171.052338,1932100
2022-10-11,171.399994,175.759995,170.779999,173.619995,172.773911,2908300
2022-10-12,174.059998,175.000000,172.199997,172.789993,171.947952,2728000
2022-10-13,169.399994,178.389999,169.220001,177.550003,176.684769,3223000
2022-10-14,178.149994,178.520004,173.830002,174.160004,173.311279,2970300
2022-10-17,177.660004,179.000000,176.130005,177.039993,176.177246,3437900
2022-10-18,180.179993,181.160004,177.639999,179.880005,179.003418,1978600
2022-10-19,179.500000,180.830002,177.940002,179.279999,178.406326,1688000
2022-10-20,179.360001,180.820007,177.110001,177.639999,176.774323,2687500
2022-10-21,176.990005,183.309998,176.520004,182.809998,181.919128,2959800
2022-10-24,184.509995,188.080002,183.839996,186.899994,185.989197,3271000
2022-10-25,186.660004,189.860001,186.199997,189.649994,188.725784,2907100
2022-10-26,191.630005,192.949997,189.759995,190.270004,189.342773,4202900
2022-10-27,193.360001,199.580002,192.800003,196.490005,195.532471,4754000
2022-10-28,199.000000,205.160004,196.690002,204.929993,203.931320,4892700
2022-10-31,202.410004,204.990005,202.289993,204.020004,203.025772,4433400
2022-11-01,204.449997,205.080002,201.520004,203.100006,202.110260,4376600
2022-11-02,203.339996,206.889999,200.050003,200.470001,199.493073,4692700
2022-11-03,200.369995,206.050003,199.169998,204.389999,203.393967,4653700
2022-11-04,206.300003,208.029999,204.210007,207.850006,206.837112,4125000
2022-11-07,207.699997,210.240005,207.139999,209.770004,208.747757,2671700
2022-11-08,209.330002,212.380005,208.880005,211.360001,210.330002,2631300
2022-11-09,210.000000,211.539993,208.440002,208.630005,208.630005,3040400
2022-11-10,214.850006,215.070007,211.149994,214.800003,214.800003,4354600
2022-11-11,214.589996,214.960007,211.449997,212.729996,212.729996,4226800
2022-11-14,212.779999,216.080002,211.830002,213.000000,213.000000,3074000
2022-11-15,215.360001,216.190002,213.089996,215.429993,215.429993,2367400
2022-11-16,215.759995,216.229996,213.309998,214.000000,214.000000,2446900
2022-11-17,212.250000,215.380005,212.020004,214.509995,214.509995,2689300
2022-11-18,216.389999,217.350006,213.160004,214.529999,214.529999,2974700
2022-11-21,215.000000,217.220001,213.850006,216.559998,216.559998,2346500
2022-11-22,217.130005,219.009995,217.000000,218.759995,218.759995,2516400
2022-11-23,218.789993,220.679993,218.300003,218.910004,218.910004,2686700
2022-11-25,217.740005,220.960007,217.740005,220.050003,220.050003,1119900
2022-11-28,219.699997,220.210007,215.470001,215.770004,215.770004,2642600
2022-11-29,215.919998,217.419998,215.179993,216.720001,216.720001,2101700
2022-11-30,216.320007,220.649994,213.690002,219.550003,219.550003,4675000
2022-12-01,220.279999,220.619995,216.350006,217.389999,217.389999,3990400
2022-12-02,214.830002,219.860001,214.720001,219.080002,219.080002,2194300
2022-12-05,217.750000,218.589996,215.199997,215.600006,215.600006,3077800
2022-12-06,216.270004,216.740005,211.360001,213.190002,213.190002,2518400
2022-12-07,213.970001,214.089996,212.009995,213.449997,213.449997,2983500
2022-12-08,213.850006,214.589996,212.210007,213.350006,213.350006,2169500
2022-12-09,213.350006,214.490005,211.399994,211.630005,211.630005,2260000
2022-12-12,212.160004,214.589996,211.059998,214.500000,214.500000,3347000
2022-12-13,219.550003,219.960007,213.139999,214.960007,214.960007,3449800
2022-12-14,216.220001,217.869995,213.050003,214.720001,214.720001,2545900
2022-12-15,212.889999,213.720001,208.029999,208.970001,208.970001,3221400
2022-12-16,207.350006,210.289993,206.229996,209.740005,209.740005,7128500
2022-12-19,209.259995,212.330002,208.369995,209.410004,209.410004,3089800
2022-12-20,209.570007,212.759995,209.220001,211.490005,211.490005,1875900
2022-12-21,212.960007,215.300003,212.750000,215.100006,215.100006,2625200
2022-12-22,214.339996,214.610001,208.990005,212.309998,212.309998,2220000
2022-12-23,212.000000,214.710007,211.460007,213.869995,213.869995,1300700
2022-12-27,213.899994,215.779999,213.710007,214.889999,214.889999,1461000
2022-12-28,215.929993,216.509995,212.009995,212.190002,212.190002,1607300
2022-12-29,213.089996,215.250000,212.770004,214.750000,214.750000,1879900
2022-12-30,213.979996,214.500000,211.929993,214.300003,214.300003,1597700
2023-01-03,215.149994,215.149994,212.220001,214.300003,214.300003,2219300
2023-01-04,208.500000,211.240005,207.320007,210.039993,210.039993,3860300
2023-01-05,208.479996,208.809998,204.059998,204.470001,204.470001,4057500
2023-01-06,206.470001,211.059998,205.869995,210.270004,210.270004,4056300
2023-01-09,210.270004,213.630005,209.539993,210.669998,210.669998,2627400
2023-01-10,209.500000,211.449997,209.500000,211.339996,211.339996,1775700
2023-01-11,211.979996,212.910004,210.009995,212.300003,212.300003,2919500
2023-01-12,212.850006,217.220001,212.380005,215.979996,215.979996,2964200
2023-01-13,214.490005,216.830002,212.899994,216.610001,216.610001,1996200
2023-01-17,217.020004,217.020004,211.929993,212.240005,212.240005,3281300
2023-01-18,210.889999,210.889999,203.979996,204.240005,204.240005,5101400
2023-01-19,204.300003,204.380005,200.220001,200.660004,200.660004,4549100
2023-01-20,199.570007,202.660004,198.809998,202.029999,202.029999,3976500
2023-01-23,202.550003,205.850006,201.380005,204.460007,204.460007,2799700
2023-01-24,203.960007,207.679993,202.229996,206.929993,206.929993,3217300
2023-01-25,204.539993,207.149994,203.759995,206.669998,206.669998,2154700
2023-01-26,207.800003,209.419998,205.889999,209.350006,209.350006,1927300
2023-01-27,207.889999,209.830002,207.639999,208.130005,208.130005,2122400
2023-01-30,206.529999,209.389999,205.610001,205.779999,205.779999,2545700
2023-01-31,206.570007,208.570007,205.509995,208.479996,208.479996,2298800
2023-02-01,207.410004,208.449997,203.809998,206.720001,206.720001,5392200
2023-02-02,198.949997,208.220001,197.690002,207.380005,207.380005,7183500
2023-02-03,207.199997,207.199997,201.619995,202.690002,202.690002,4457700
2023-02-06,202.250000,204.130005,200.759995,204.039993,204.039993,2854200
2023-02-07,203.000000,206.020004,201.779999,205.470001,205.470001,2947800
